Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
1786;2;1;Total Annulations;1,00;7,00 €
1787;2;1;Total Modification Note;11,00;70,00 €
1788;0;0;;0,00;0,00 €
1789;1;1;CPE POM CORN;0,00;0,00 €
1790;2;1;Total Net;51,00;370,00 €
1791;2;1; dont Ventes;50,00;370,00 €
1792;2;1; dont Menus;1,00;0,00 €
1793;2;1;Total Modification Note;5,00;37,00 €
1794;0;0;;0,00;0,00 €
1795;1;1;CPE POM CORN M;0,00;0,00 €
1796;2;1;Total Net;5,00;14,50 €
1797;2;1; dont Menus;5,00;14,50 €
1798;2;1;Total Modification Note;1,00;2,90 €
1799;0;0;;0,00;0,00 €
1800;1;1;CPE TUTTI FRUTTI;0,00;0,00 €
1801;2;1;Total Net;51,00;341,60 €
1802;2;1;Total Brut;51,00;343,00 €
1803;2;1; dont Ventes;47,00;341,60 €
1804;2;1; dont Menus;2,00;0,00 €
1805;2;1; dont Remises;2,00;1,40 €
1806;2;1;Total Annulations;1,00;7,00 €
1807;2;1;Total Modification Note;12,00;84,00 €
1808;0;0;;0,00;0,00 €
1809;1;1;CPE TUTTI FRUTTI M;0,00;0,00 €
1810;2;1;Total Net;1,00;2,90 €
1811;2;1; dont Menus;1,00;2,90 €
1812;0;0;;0,00;0,00 €
1813;1;1;CREME BRULEE;0,00;0,00 €
1814;2;1;Total Net;88,00;570,05 €
1815;2;1;Total Brut;88,00;572,00 €
1816;2;1; dont Ventes;85,00;570,05 €
1817;2;1; dont Remises;3,00;1,95 €
1818;2;1;Total Annulations;2,00;13,00 €
1819;2;1;Total Avoir Ticket;2,00;13,00 €
1820;2;1;Total Modification Note;21,00;136,50 €
1821;0;0;;0,00;0,00 €
1822;1;1;DAME BLANCHE;0,00;0,00 €
1823;2;1;Total Net;33,00;229,40 €
1824;2;1; dont Ventes;31,00;229,40 €
1825;2;1; dont Menus;2,00;0,00 €
1826;2;1;Total Annulations;1,00;7,40 €
1827;2;1;Total Modification Note;10,00;66,60 €
1828;0;0;;0,00;0,00 €
1829;1;1;GAUFRE BRUXELLES;0,00;0,00 €
1830;2;1;Total Net;83,00;491,47 €
1831;2;1;Total Brut;83,00;493,85 €
1832;2;1; dont Ventes;81,00;491,47 €
1833;2;1; dont Remises;2,00;2,38 €
1834;2;1;Total Avoir Ticket;3,00;17,85 €
1835;2;1;Total Modification Note;14,00;83,30 €
1836;0;0;;0,00;0,00 €
1837;1;1;MILLEFEUILLE NUTELLA;0,00;0,00 €
1838;2;1;Total Net;54,00;0,00 €
1839;2;1; dont Menus;54,00;0,00 €
1840;2;1;Total Annulations;1,00;0,00 €
1841;2;1;Total Avoir Ticket;1,00;0,00 €
1842;2;1;Total Modification Note;27,00;0,00 €
1843;0;0;;0,00;0,00 €
1844;1;1;PL ST-MARCELLIN OSSAU IRATY;0,00;0,00 €
1845;2;1;Total Net;7,00;48,65 €
1846;2;1; dont Ventes;7,00;48,65 €
1847;2;1;Total Modification Note;1,00;6,95 €
1848;0;0;;0,00;0,00 €
1849;1;1;PROFITEROLES;0,00;0,00 €
1850;2;1;Total Net;61,00;488,40 €
1851;2;1;Total Brut;61,00;490,10 €
1852;2;1; dont Ventes;56,00;488,40 €
1853;2;1; dont Menus;3,00;0,00 €
1854;2;1; dont Remises;2,00;1,70 €
1855;2;1;Total Annulations;1,00;8,45 €
1856;2;1;Total Modification Note;13,00;109,85 €
1857;0;0;;0,00;0,00 €
1858;1;1;TARTELETTE NOISETTES NUTELLA;0,00;0,00 €
1859;2;1;Total Net;66,00;448,50 €
1860;2;1; dont Ventes;65,00;448,50 €
1861;2;1; dont Menus;1,00;0,00 €
1862;2;1;Total Annulations;2,00;13,80 €
1863;2;1;Total Avoir Ticket;1,00;6,90 €
1864;2;1;Total Modification Note;17,00;117,30 €
1865;0;0;;0,00;0,00 €
1866;1;1;TIRAMISU LA BOUCHERIE;0,00;0,00 €
1867;2;1;Total Net;157,00;1077,12 €
1868;2;1;Total Brut;158,00;1087,20 €
1869;2;1; dont Ventes;148,00;1077,12 €
1870;2;1; dont Menus;7,00;0,00 €
1871;2;1; dont Remises;2,00;2,88 €
1872;2;1; dont Offert Client;1,00;7,20 €
1873;2;1;Total Annulations;2,00;14,40 €
1874;2;1;Total Avoir Ticket;9,00;64,80 €
1875;2;1;Total Modification Note;55,00;367,20 €
1876;0;0;;0,00;0,00 €
1877;4;0;Net DESSERTS PROMO;1222,00;6322,39 €
1878;4;0;Brut DESSERTS PROMO;1254,00;6556,35 €
1879;4;0; dont Ventes;930,00;6304,99 €
1880;4;0; dont Menus;274,00;17,40 €
1881;4;0; dont Remises;18,00;14,36 €
1882;4;0; dont Offert Client;32,00;219,60 €
1883;4;0;Annulations;17,00;100,80 €
1884;4;0;Perte;1,00;5,20 €
1885;4;0;Erreur de saisie;2,00;12,60 €
1886;4;0;Avoir Ticket;27,00;146,45 €
1887;4;0;Modification Note;349,00;1552,00 €
1888;0;0;;0,00;0,00 €
1889;1;0;DESSERTS VAE;0,00;0,00 €
1890;1;1;DOUCEUR LACT. ANANAS VAE;0,00;0,00 €
1891;2;1;Total Perte;12,00;54,00 €
1892;2;1;Total Modification Note;12,00;54,00 €
1893;0;0;;0,00;0,00 €
1894;1;1;MOELLEUX CHOCO VAE;0,00;0,00 €
1895;2;1;Total Net;1,00;4,95 €
1896;2;1;Total Brut;2,00;11,00 €
1897;2;1; dont Ventes;0,00;4,95 €
1898;2;1; dont Remises;1,00;0,55 €
1899;2;1; dont Offert Client;1,00;5,50 €
1900;0;0;;0,00;0,00 €
1901;1;1;PANNA COTA VAE;0,00;0,00 €
1902;2;1;Total Net;2,00;10,00 €
1903;2;1; dont Ventes;2,00;10,00 €
1904;2;1;Total Erreur de saisie;1,00;5,00 €
1905;0;0;;0,00;0,00 €
1906;4;0;Net DESSERTS VAE;3,00;14,95 €
1907;4;0;Brut DESSERTS VAE;4,00;21,00 €
1908;4;0; dont Ventes;2,00;14,95 €
1909;4;0; dont Remises;1,00;0,55 €
1910;4;0; dont Offert Client;1,00;5,50 €
1911;4;0;Perte;12,00;54,00 €
1912;4;0;Erreur de saisie;1,00;5,00 €
1913;4;0;Modification Note;12,00;54,00 €
1914;0;0;;0,00;0,00 €
1915;1;0;ENTREES;0,00;0,00 €
1916;1;1;DUO DE PLANCHETTES;0,00;0,00 €
1917;2;1;Total Net;23,00;409,91 €
1918;2;1;Total Brut;23,00;411,70 €
1919;2;1; dont Ventes;22,00;409,91 €
1920;2;1; dont Remises;1,00;1,79 €
1921;2;1;Total Modification Note;8,00;143,20 €
1922;0;0;;0,00;0,00 €
1923;1;1;PLANCH. CROQ APERO;0,00;0,00 €
1924;2;1;Total Net;23,00;213,98 €
1925;2;1;Total Brut;23,00;217,92 €
1926;2;1; dont Ventes;20,00;213,98 €
1927;2;1; dont Remises;3,00;3,94 €
1928;2;1;Total Modification Note;7,00;67,20 €
1929;0;0;;0,00;0,00 €
1930;1;1;PLANCH. FROMAGERE;0,00;0,00 €
1931;2;1;Total Net;28,00;271,54 €
1932;2;1;Total Brut;28,00;275,61 €
1933;2;1; dont Ventes;25,00;271,54 €
1934;2;1; dont Remises;3,00;4,07 €
1935;2;1;Total Modification Note;8,00;79,60 €
1936;0;0;;0,00;0,00 €
1937;1;1;PLANCH. TRADITIONNELLE;0,00;0,00 €
1938;2;1;Total Net;84,00;830,72 €
1939;2;1;Total Brut;84,00;832,81 €
1940;2;1; dont Ventes;83,00;830,72 €
1941;2;1; dont Remises;1,00;2,09 €
1942;2;1;Total Avoir Ticket;3,00;29,85 €
1943;2;1;Total Modification Note;34,00;338,30 €
1944;0;0;;0,00;0,00 €
1945;1;1;SAUMON MARINE;0,00;0,00 €
1946;2;1;Total Net;20,00;110,50 €
1947;2;1; dont Ventes;13,00;110,50 €
1948;2;1; dont Menus;7,00;0,00 €
1949;2;1;Total Modification Note;5,00;8,50 €
1950;0;0;;0,00;0,00 €
1951;1;1;TERRINE FOIES VOLAILLE;0,00;0,00 €
1952;2;1;Total Net;37,00;81,90 €
1953;2;1; dont Ventes;13,00;81,90 €
1954;2;1; dont Menus;24,00;0,00 €
1955;2;1;Total Modification Note;13,00;12,60 €
1956;0;0;;0,00;0,00 €
1957;4;0;Net ENTREES;215,00;1918,55 €
1958;4;0;Brut ENTREES;215,00;1930,44 €
1959;4;0; dont Ventes;176,00;1918,55 €
1960;4;0; dont Menus;31,00;0,00 €
1961;4;0; dont Remises;8,00;11,89 €
1962;4;0;Avoir Ticket;3,00;29,85 €
1963;4;0;Modification Note;75,00;649,40 €
1964;0;0;;0,00;0,00 €
1965;1;0;ENTREES FOIE GRAS LAYON TVA_C;0,00;0,00 €
1966;1;1;BLOC FOIE GRAS;0,00;0,00 €
1967;2;1;Total Net;35,00;249,90 €
1968;2;1; dont Ventes;21,00;249,90 €
1969;2;1; dont Menus;14,00;0,00 €
1970;2;1;Total Annulations;1,00;11,90 €
1971;2;1;Total Modification Note;13,00;71,40 €
1972;0;0;;0,00;0,00 €
1973;1;1;BLOC FOIE GRAS M;0,00;0,00 €
1974;2;1;Total Net;41,00;151,62 €
1975;2;1;Total Brut;41,00;152,00 €
1976;2;1; dont Menus;40,00;151,62 €
1977;2;1; dont Remises;1,00;0,38 €
1978;2;1;Total Modification Note;21,00;79,80 €
1979;0;0;;0,00;0,00 €
1980;4;0;Net ENTREES FOIE GRAS LAYON TVA_C;76,00;401,52 €
1981;4;0;Brut ENTREES FOIE GRAS LAYON TVA_C;76,00;401,90 €
1982;4;0; dont Ventes;21,00;249,90 €
1983;4;0; dont Menus;54,00;151,62 €
1984;4;0; dont Remises;1,00;0,38 €
1985;4;0;Annulations;1,00;11,90 €
1986;4;0;Modification Note;34,00;151,20 €
1987;0;0;;0,00;0,00 €
1988;1;0;GLACES;0,00;0,00 €
1989;1;1;CORNET 1 BOULE;0,00;0,00 €
1990;2;1;Total Net;2,00;0,00 €
1991;2;1; dont Menus;2,00;0,00 €
1992;2;1;Total Modification Note;2,00;0,00 €
1993;0;0;;0,00;0,00 €
1994;1;1;CPE 2 BOULES M.;0,00;0,00 €
1995;2;1;Total Net;1,00;0,00 €
1996;2;1; dont Menus;1,00;0,00 €
1997;2;1;Total Modification Note;1,00;0,00 €
1998;0;0;;0,00;0,00 €
1999;1;1;CPE CHOCO LIEGEOIS M;0,00;0,00 €
2000;2;1;Total Net;1,00;2,90 €
2001;2;1; dont Menus;1,00;2,90 €
2002;0;0;;0,00;0,00 €
2003;1;1;CPE PECHE MELBA M;0,00;0,00 €
2004;2;1;Total Net;1,00;2,90 €
2005;2;1; dont Menus;1,00;2,90 €
2006;0;0;;0,00;0,00 €
2007;1;1;DAME BLANCHE M;0,00;0,00 €
2008;2;1;Total Net;1,00;2,90 €
2009;2;1; dont Menus;1,00;2,90 €
2010;2;1;Total Modification Note;1,00;2,90 €
2011;0;0;;0,00;0,00 €
2012;1;1;SUPP BOULE VANILLE;0,00;0,00 €
2013;2;1;Total Net;3,00;4,50 €
2014;2;1; dont Ventes;3,00;4,50 €
2015;2;1;Total Modification Note;3,00;4,50 €
2016;0;0;;0,00;0,00 €
2017;1;1;SUPP CHANTILLY;0,00;0,00 €
2018;2;1;Total Net;4,00;0,00 €
2019;2;1; dont Ventes;4,00;0,00 €
2020;0;0;;0,00;0,00 €
2021;4;0;Net GLACES;13,00;13,20 €
2022;4;0; dont Ventes;7,00;4,50 €
2023;4;0; dont Menus;6,00;8,70 €
2024;4;0;Modification Note;7,00;7,40 €
2025;0;0;;0,00;0,00 €
2026;1;0;MENU GRILLADIN TVA_C;0,00;0,00 €
2027;1;1;F. DU GRILLADIN ALCOOL;0,00;0,00 €
2028;2;1;Total Net;2,00;25,40 €
2029;2;1; dont Ventes;2,00;25,40 €
2030;0;0;;0,00;0,00 €
2031;4;0;Net MENU GRILLADIN TVA_C;2,00;25,40 €
2032;4;0; dont Ventes;2,00;25,40 €
2033;0;0;;0,00;0,00 €
2034;1;0;MENU VAE TVA_C;0,00;0,00 €
2035;1;1;FORMULE CLASSIQUES BURGERS VAE;0,00;0,00 €
2036;2;1;Total Net;3,00;44,52 €
2037;2;1;Total Brut;3,00;47,70 €
2038;2;1; dont Ventes;1,00;44,52 €
2039;2;1; dont Remises;2,00;3,18 €
2040;0;0;;0,00;0,00 €
2041;1;1;FORMULE EMINCE BOEUF VAE;0,00;0,00 €
2042;2;1;Total Perte;12,00;189,60 €
2043;2;1;Total Erreur de saisie;1,00;15,80 €
2044;2;1;Total Modification Note;12,00;189,60 €
2045;0;0;;0,00;0,00 €
2046;4;0;Net MENU VAE TVA_C;3,00;44,52 €
2047;4;0;Brut MENU VAE TVA_C;3,00;47,70 €
2048;4;0; dont Ventes;1,00;44,52 €
2049;4;0; dont Remises;2,00;3,18 €
2050;4;0;Perte;12,00;189,60 €
2051;4;0;Erreur de saisie;1,00;15,80 €
2052;4;0;Modification Note;12,00;189,60 €
2053;0;0;;0,00;0,00 €
2054;1;0;MENUS;0,00;0,00 €
2055;1;1;F. BONNE AFFAIRE;0,00;0,00 €
2056;2;1;Total Net;47,00;653,30 €
2057;2;1; dont Ventes;47,00;653,30 €
2058;2;1;Total Perte;1,00;13,90 €
2059;2;1;Total Avoir Ticket;1,00;13,90 €
2060;2;1;Total Modification Note;5,00;69,50 €
2061;0;0;;0,00;0,00 €
2062;1;1;F. COMPLETE;0,00;0,00 €
2063;2;1;Total Net;97,00;2170,55 €
2064;2;1;Total Brut;97,00;2172,80 €
2065;2;1; dont Ventes;96,00;2170,55 €
2066;2;1; dont Remises;1,00;2,25 €
2067;2;1;Total Avoir Ticket;2,00;44,80 €
2068;2;1;Total Modification Note;42,00;940,80 €
2069;0;0;;0,00;0,00 €
2070;1;1;F. DESSERT;0,00;0,00 €
2071;2;1;Total Net;3,00;13,34 €
2072;2;1;Total Brut;3,00;13,80 €
2073;2;1; dont Ventes;2,00;13,34 €
2074;2;1; dont Remises;1,00;0,46 €
2075;2;1;Total Modification Note;2,00;9,20 €
2076;0;0;;0,00;0,00 €
2077;1;1;F. DU GRILLADIN SANS ALCOOL;0,00;0,00 €
2078;2;1;Total Net;4,00;50,80 €
2079;2;1; dont Ventes;4,00;50,80 €
2080;0;0;;0,00;0,00 €
2081;1;1;F. ENFANTS;0,00;0,00 €
2082;2;1;Total Net;94,00;615,78 €
2083;2;1;Total Brut;276,00;1821,60 €
2084;2;1; dont Ventes;89,00;615,78 €
2085;2;1; dont Remises;5,00;4,62 €
2086;2;1; dont Offert Client;35,00;231,00 €
2087;2;1; dont Offert Menu Enfant;147,00;970,20 €
2088;2;1;Total Annulations;4,00;26,40 €
2089;2;1;Total Avoir Ticket;4,00;26,40 €
2090;2;1;Total Modification Note;138,00;910,80 €
2091;0;0;;0,00;0,00 €
2092;1;1;F. GOURMANDE;0,00;0,00 €
2093;2;1;Total Net;30,00;948,00 €
2094;2;1; dont Ventes;30,00;948,00 €
2095;2;1;Total Modification Note;14,00;442,40 €
2096;0;0;;0,00;0,00 €
2097;1;1;F. HALLES E+P;0,00;0,00 €
2098;2;1;Total Net;46,00;815,24 €
2099;2;1;Total Brut;46,00;818,80 €
2100;2;1; dont Ventes;44,00;815,24 €
2101;2;1; dont Remises;2,00;3,56 €
2102;2;1;Total Annulations;1,00;17,80 €
2103;2;1;Total Modification Note;14,00;249,20 €
2104;0;0;;0,00;0,00 €
2105;1;1;F. HALLES P+D;0,00;0,00 €
2106;2;1;Total Net;118,00;2087,94 €
2107;2;1;Total Brut;120,00;2136,00 €
2108;2;1; dont Ventes;111,00;2087,94 €
2109;2;1; dont Remises;7,00;12,46 €
2110;2;1; dont Offert Client;2,00;35,60 €
2111;2;1;Total Annulations;1,00;17,80 €
2112;2;1;Total Avoir Ticket;3,00;53,40 €
2113;2;1;Total Modification Note;40,00;712,00 €
2114;0;0;;0,00;0,00 €
2115;4;0;Net MENUS;439,00;7354,95 €
2116;4;0;Brut MENUS;623,00;8615,10 €
2117;4;0; dont Ventes;423,00;7354,95 €
2118;4;0; dont Remises;16,00;23,35 €
2119;4;0; dont Offert Client;37,00;266,60 €
2120;4;0; dont Offert Menu Enfant;147,00;970,20 €
2121;4;0;Annulations;6,00;62,00 €
2122;4;0;Perte;1,00;13,90 €
2123;4;0;Avoir Ticket;10,00;138,50 €
2124;4;0;Modification Note;255,00;3333,90 €
2125;0;0;;0,00;0,00 €
2126;1;0;PLATS TERROIRS;0,00;0,00 €
2127;1;1;ANDOUILLETTE;0,00;0,00 €
2128;2;1;Total Net;40,00;628,00 €
2129;2;1; dont Ventes;40,00;628,00 €
2130;2;1;Total Modification Note;12,00;188,40 €
2131;0;0;;0,00;0,00 €
2132;1;1;DOUBLE FILET BAR;0,00;0,00 €
2133;2;1;Total Net;14,00;267,40 €
2134;2;1; dont Ventes;14,00;267,40 €
2135;2;1;Total Modification Note;1,00;19,10 €
2136;0;0;;0,00;0,00 €
2137;1;1;ENFANT POULET CROUSTILLANT;0,00;0,00 €
2138;2;1;Total Net;116,00;0,00 €
2139;2;1;Total Brut;117,00;0,00 €
2140;2;1; dont Menus;116,00;0,00 €
2141;2;1; dont Offert Client;1,00;0,00 €
2142;2;1;Total Avoir Ticket;1,00;0,00 €
2143;2;1;Total Modification Note;64,00;0,00 €
2144;0;0;;0,00;0,00 €
2145;1;1;JAMBON GRILLE;0,00;0,00 €
2146;2;1;Total Net;31,00;335,80 €
2147;2;1; dont Ventes;23,00;335,80 €
2148;2;1; dont Menus;8,00;0,00 €
2149;2;1;Total Annulations;2,00;29,20 €
2150;2;1;Total Perte;1,00;0,00 €
2151;2;1;Total Modification Note;5,00;58,40 €
2152;0;0;;0,00;0,00 €
2153;1;1;POULET CROUSTILLANT;0,00;0,00 €
2154;2;1;Total Net;10,00;0,00 €
2155;2;1; dont Menus;10,00;0,00 €
2156;2;1;Total Modification Note;3,00;0,00 €
2157;0;0;;0,00;0,00 €
2158;1;1;POULET OLIVES CITRONS;0,00;0,00 €
2159;2;1;Total Net;45,00;711,36 €
2160;2;1;Total Brut;45,00;717,75 €
2161;2;1; dont Ventes;43,00;711,36 €
2162;2;1; dont Remises;2,00;6,39 €
2163;2;1;Total Modification Note;12,00;191,40 €
2164;0;0;;0,00;0,00 €
2165;1;1;SUPP TATAKI BOEUF;0,00;0,00 €
2166;2;1;Total Net;5,00;13,65 €
2167;2;1;Total Brut;5,00;14,00 €
2168;2;1; dont Ventes;4,00;13,65 €
2169;2;1; dont Remises;1,00;0,35 €
2170;2;1;Total Modification Note;2,00;7,00 €
2171;0;0;;0,00;0,00 €
2172;1;1;SUPP TATAKI THON;0,00;0,00 €
2173;2;1;Total Net;9,00;31,50 €
2174;2;1; dont Ventes;9,00;31,50 €
2175;2;1;Total Avoir Ticket;1,00;3,50 €
2176;0;0;;0,00;0,00 €
2177;1;1;TATAKI DE THON;0,00;0,00 €
2178;2;1;Total Net;45,00;805,50 €
2179;2;1; dont Ventes;45,00;805,50 €
2180;2;1;Total Modification Note;5,00;89,50 €
2181;0;0;;0,00;0,00 €
2182;4;0;Net PLATS TERROIRS;315,00;2793,21 €
2183;4;0;Brut PLATS TERROIRS;316,00;2799,95 €
2184;4;0; dont Ventes;178,00;2793,21 €
2185;4;0; dont Menus;134,00;0,00 €
2186;4;0; dont Remises;3,00;6,74 €
2187;4;0; dont Offert Client;1,00;0,00 €
2188;4;0;Annulations;2,00;29,20 €
2189;4;0;Perte;1,00;0,00 €
2190;4;0;Avoir Ticket;2,00;3,50 €
2191;4;0;Modification Note;104,00;553,80 €
2192;0;0;;0,00;0,00 €
2193;1;0;PLATS VAE;0,00;0,00 €
2194;1;1;BURGER ESTIVAL VAE;0,00;0,00 €
2195;2;1;Total Net;3,00;41,76 €
2196;2;1;Total Brut;3,00;43,20 €
2197;2;1; dont Ventes;2,00;41,76 €
2198;2;1; dont Remises;1,00;1,44 €
2199;2;1;Total Modification Note;1,00;14,40 €
2200;0;0;;0,00;0,00 €
2201;1;1;CLASSIC BURGER VAE;0,00;0,00 €
2202;2;1;Total Net;1,00;12,10 €
2203;2;1;Total Brut;2,00;24,20 €
2204;2;1; dont Ventes;1,00;12,10 €
2205;2;1; dont Offert Client;1,00;12,10 €
2206;0;0;;0,00;0,00 €
2207;1;1;CLASSIC FRITES;0,00;0,00 €
2208;2;1;Total Net;1,00;0,00 €
2209;2;1; dont Menus;1,00;0,00 €
2210;0;0;;0,00;0,00 €
2211;1;1;CROUTI BURGER VAE;0,00;0,00 €
2212;2;1;Total Net;4,00;56,16 €
2213;2;1;Total Brut;4,00;57,60 €
2214;2;1; dont Ventes;3,00;56,16 €
2215;2;1; dont Remises;1,00;1,44 €
2216;2;1;Total Modification Note;1,00;14,40 €
2217;0;0;;0,00;0,00 €
2218;1;1;ENFANT POULET CROUSTILLANT VAE;0,00;0,00 €
2219;2;1;Total Net;2,00;0,00 €
2220;2;1; dont Menus;2,00;0,00 €
2221;0;0;;0,00;0,00 €
2222;1;1;ENFANT PTIT BURGER VAE;0,00;0,00 €
2223;2;1;Total Net;1,00;0,00 €
2224;2;1; dont Menus;1,00;0,00 €
2225;2;1;Total Erreur de saisie;2,00;0,00 €
2226;0;0;;0,00;0,00 €
2227;1;1;F. ENFANTS VAE;0,00;0,00 €
2228;2;1;Total Net;3,00;16,50 €
2229;2;1; dont Ventes;3,00;16,50 €
2230;0;0;;0,00;0,00 €
2231;1;1;GRANDE CHEVRE VAE;0,00;0,00 €
2232;2;1;Total Net;1,00;13,00 €
2233;2;1; dont Ventes;1,00;13,00 €
2234;0;0;;0,00;0,00 €
2235;1;1;GRANDE FESTIVAL VAE;0,00;0,00 €
2236;2;1;Total Net;1,00;14,00 €
2237;2;1; dont Ventes;1,00;14,00 €
2238;0;0;;0,00;0,00 €
2239;1;1;MAQUIGNON FRITES;0,00;0,00 €
2240;2;1;Total Net;2,00;0,00 €
2241;2;1; dont Menus;2,00;0,00 €
2242;0;0;;0,00;0,00 €
2243;1;1;MAQUIGNON VAE;0,00;0,00 €
2244;2;1;Total Net;2,00;22,32 €
2245;2;1;Total Brut;2,00;24,80 €
2246;2;1; dont Ventes;0,00;22,32 €
2247;2;1; dont Remises;2,00;2,48 €
2248;2;1;Total Modification Note;2,00;24,80 €
2249;0;0;;0,00;0,00 €
2250;1;1;RUSTIQUE MAQUI. VAE;0,00;0,00 €
2251;2;1;Total Net;2,00;28,80 €
2252;2;1; dont Ventes;2,00;28,80 €
2253;0;0;;0,00;0,00 €
2254;1;1;SALADE VERTE VAE;0,00;0,00 €
2255;2;1;Total Brut;1,00;2,50 €
2256;2;1; dont Offert Client;1,00;2,50 €
2257;0;0;;0,00;0,00 €
2258;4;0;Net PLATS VAE;23,00;204,64 €
2259;4;0;Brut PLATS VAE;25,00;224,60 €
2260;4;0; dont Ventes;13,00;204,64 €
2261;4;0; dont Menus;6,00;0,00 €
2262;4;0; dont Remises;4,00;5,36 €
2263;4;0; dont Offert Client;2,00;14,60 €
2264;4;0;Erreur de saisie;2,00;0,00 €
2265;4;0;Modification Note;4,00;53,60 €
2266;0;0;;0,00;0,00 €
2267;1;0;SALADES ENTREES;0,00;0,00 €
2268;1;1;AVOCADO TOAST;0,00;0,00 €
2269;2;1;Total Net;25,00;0,00 €
2270;2;1; dont Menus;25,00;0,00 €
2271;2;1;Total Modification Note;7,00;0,00 €
2272;0;0;;0,00;0,00 €
2273;1;1;PETITE CHEVRE LARD;0,00;0,00 €
2274;2;1;Total Net;14,00;118,30 €
2275;2;1; dont Ventes;14,00;118,30 €
2276;2;1;Total Perte;13,00;109,85 €
2277;2;1;Total Modification Note;17,00;143,65 €
2278;0;0;;0,00;0,00 €
2279;1;1;PETITE ST MARCELLIN MIEL;0,00;0,00 €
2280;2;1;Total Net;54,00;0,00 €
2281;2;1; dont Menus;54,00;0,00 €
2282;2;1;Total Avoir Ticket;2,00;0,00 €
2283;2;1;Total Modification Note;15,00;0,00 €
2284;0;0;;0,00;0,00 €
2285;4;0;Net SALADES ENTREES;93,00;118,30 €
2286;4;0; dont Ventes;14,00;118,30 €
2287;4;0; dont Menus;79,00;0,00 €
2288;4;0;Perte;13,00;109,85 €
2289;4;0;Avoir Ticket;2,00;0,00 €
2290;4;0;Modification Note;39,00;143,65 €
2291;0;0;;0,00;0,00 €
2292;1;0;SALADES PLATS;0,00;0,00 €
2293;1;1;GRANDE BUDDHA BOWL;0,00;0,00 €
2294;2;1;Total Net;40,00;678,30 €
2295;2;1;Total Brut;40,00;680,00 €
2296;2;1; dont Ventes;39,00;678,30 €
2297;2;1; dont Remises;1,00;1,70 €
2298;2;1;Total Avoir Ticket;1,00;17,00 €
2299;2;1;Total Modification Note;6,00;102,00 €
2300;0;0;;0,00;0,00 €
2301;1;1;GRANDE BURRATA;0,00;0,00 €
2302;2;1;Total Net;54,00;1018,70 €
2303;2;1;Total Brut;54,00;1020,60 €
2304;2;1; dont Ventes;53,00;1018,70 €
2305;2;1; dont Remises;1,00;1,90 €
2306;2;1;Total Modification Note;11,00;207,90 €
2307;0;0;;0,00;0,00 €
2308;1;1;GRANDE CAESAR;0,00;0,00 €
2309;2;1;Total Net;94,00;858,60 €
2310;2;1; dont Ventes;54,00;858,60 €
2311;2;1; dont Menus;40,00;0,00 €
2312;2;1;Total Annulations;1,00;0,00 €
2313;2;1;Total Avoir Ticket;2,00;15,90 €
2314;2;1;Total Modification Note;23,00;190,80 €
2315;0;0;;0,00;0,00 €
2316;1;1;GRANDE CHEVRE LARD;0,00;0,00 €
2317;2;1;Total Net;44,00;696,42 €
2318;2;1;Total Brut;44,00;699,60 €
2319;2;1; dont Ventes;42,00;696,42 €
2320;2;1; dont Remises;2,00;3,18 €
2321;2;1;Total Modification Note;13,00;206,70 €
2322;0;0;;0,00;0,00 €
2323;1;1;GRANDE FESTIVAL;0,00;0,00 €
2324;2;1;Total Net;87,00;1485,03 €
2325;2;1;Total Brut;87,00;1486,80 €
2326;2;1; dont Ventes;83,00;1485,03 €
2327;2;1; dont Menus;3,00;0,00 €
2328;2;1; dont Remises;1,00;1,77 €
2329;2;1;Total Avoir Ticket;3,00;53,10 €
2330;2;1;Total Modification Note;26,00;424,80 €
2331;0;0;;0,00;0,00 €
2332;4;0;Net SALADES PLATS;319,00;4737,05 €
2333;4;0;Brut SALADES PLATS;319,00;4745,60 €
2334;4;0; dont Ventes;271,00;4737,05 €
2335;4;0; dont Menus;43,00;0,00 €
2336;4;0; dont Remises;5,00;8,55 €
2337;4;0;Annulations;1,00;0,00 €
2338;4;0;Avoir Ticket;6,00;86,00 €
2339;4;0;Modification Note;79,00;1132,20 €
2340;0;0;;0,00;0,00 €
2341;1;0;SUGGESTIONS;0,00;0,00 €
2342;1;1;FRITES A VOLONTE;0,00;0,00 €
2343;2;1;Total Net;134,00;0,00 €
2344;2;1; dont Ventes;134,00;0,00 €
2345;2;1;Total Erreur de saisie;1,00;0,00 €
2346;2;1;Total Avoir Ticket;1,00;0,00 €
2347;2;1;Total Modification Note;22,00;0,00 €
2348;0;0;;0,00;0,00 €
2349;1;1;GARNITURES SUPPLEMENT;0,00;0,00 €
2350;2;1;Total Net;75,00;149,40 €
2351;2;1;Total Brut;77,00;154,00 €
2352;2;1; dont Ventes;72,00;149,40 €
2353;2;1; dont Remises;3,00;0,60 €
2354;2;1; dont Offert Client;2,00;4,00 €
2355;2;1;Total Annulations;2,00;4,00 €
2356;2;1;Total Erreur de saisie;2,00;4,00 €
2357;2;1;Total Modification Note;14,00;28,00 €
2358;0;0;;0,00;0,00 €
2359;1;1;HACHE ENFANT 110GR M;0,00;0,00 €
2360;2;1;Total Net;2,00;0,00 €
2361;2;1; dont Menus;2,00;0,00 €
2362;2;1;Total Modification Note;2,00;0,00 €
2363;0;0;;0,00;0,00 €
