Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
1714;2;1;"Total Modification Note";2,00;9,60 €
1715;0;0;"";0,00;0,00 €
1716;1;1;"COEUR COULANT CHOCO";0,00;0,00 €
1717;2;1;"Total Net";87,00;583,44 €
1718;2;1;"Total Brut";87,00;586,30 €
1719;2;1;" dont Ventes";80,00;583,44 €
1720;2;1;" dont Menus";5,00;0,00 €
1721;2;1;" dont Remises";2,00;2,86 €
1722;2;1;"Total Annulations";2,00;14,30 €
1723;2;1;"Total Avoir Ticket";5,00;35,75 €
1724;2;1;"Total Modification Note";14,00;85,80 €
1725;0;0;"";0,00;0,00 €
1726;1;1;"CPE 1 BOULE";0,00;0,00 €
1727;2;1;"Total Net";92,00;83,39 €
1728;2;1;"Total Brut";93,00;86,80 €
1729;2;1;" dont Ventes";26,00;83,39 €
1730;2;1;" dont Menus";65,00;0,00 €
1731;2;1;" dont Remises";1,00;0,31 €
1732;2;1;" dont Offert Client";1,00;3,10 €
1733;2;1;"Total Erreur de saisie";1,00;3,10 €
1734;2;1;"Total Avoir Ticket";2,00;0,00 €
1735;2;1;"Total Modification Note";16,00;9,30 €
1736;0;0;"";0,00;0,00 €
1737;1;1;"CPE 2 BOULES";0,00;0,00 €
1738;2;1;"Total Net";103,00;388,96 €
1739;2;1;"Total Brut";103,00;390,00 €
1740;2;1;" dont Ventes";73,00;388,96 €
1741;2;1;" dont Menus";28,00;0,00 €
1742;2;1;" dont Remises";2,00;1,04 €
1743;2;1;"Total Annulations";1,00;5,20 €
1744;2;1;"Total Erreur de saisie";1,00;5,20 €
1745;2;1;"Total Modification Note";21,00;72,80 €
1746;0;0;"";0,00;0,00 €
1747;1;1;"CPE CAFE LIEGEOIS";0,00;0,00 €
1748;2;1;"Total Net";40,00;296,00 €
1749;2;1;" dont Ventes";40,00;296,00 €
1750;2;1;"Total Erreur de saisie";1,00;7,40 €
1751;2;1;"Total Avoir Ticket";1,00;7,40 €
1752;2;1;"Total Modification Note";6,00;44,40 €
1753;0;0;"";0,00;0,00 €
1754;1;1;"CPE CARAMEL LIEGEOIS";0,00;0,00 €
1755;2;1;"Total Net";21,00;153,92 €
1756;2;1;"Total Brut";21,00;155,40 €
1757;2;1;" dont Ventes";19,00;153,92 €
1758;2;1;" dont Remises";2,00;1,48 €
1759;2;1;"Total Erreur de saisie";1,00;7,40 €
1760;2;1;"Total Avoir Ticket";1,00;7,40 €
1761;2;1;"Total Modification Note";1,00;7,40 €
1762;0;0;"";0,00;0,00 €
1763;1;1;"CPE CHOCO LIEGEOIS";0,00;0,00 €
1764;2;1;"Total Net";48,00;347,80 €
1765;2;1;" dont Ventes";47,00;347,80 €
1766;2;1;" dont Menus";1,00;0,00 €
1767;2;1;"Total Avoir Ticket";5,00;37,00 €
1768;2;1;"Total Modification Note";7,00;51,80 €
1769;0;0;"";0,00;0,00 €
1770;1;1;"CPE FRUITS RGE LIEGEOIS";0,00;0,00 €
1771;2;1;"Total Net";4,00;29,60 €
1772;2;1;" dont Ventes";4,00;29,60 €
1773;0;0;"";0,00;0,00 €
1774;1;1;"CPE PECHE MELBA";0,00;0,00 €
1775;2;1;"Total Net";52,00;363,30 €
1776;2;1;"Total Brut";52,00;364,00 €
1777;2;1;" dont Ventes";51,00;363,30 €
1778;2;1;" dont Remises";1,00;0,70 €
1779;2;1;"Total Erreur de saisie";1,00;7,00 €
1780;2;1;"Total Modification Note";8,00;56,00 €
1781;0;0;"";0,00;0,00 €
1782;1;1;"CPE POM CORN";0,00;0,00 €
1783;2;1;"Total Net";61,00;449,40 €
1784;2;1;"Total Brut";61,00;451,40 €
1785;2;1;" dont Ventes";60,00;449,40 €
1786;2;1;" dont Remises";1,00;2,00 €
1787;2;1;"Total Avoir Ticket";3,00;22,20 €
1788;2;1;"Total Modification Note";10,00;74,00 €
1789;0;0;"";0,00;0,00 €
1790;1;1;"CPE TUTTI FRUTTI";0,00;0,00 €
1791;2;1;"Total Net";30,00;210,00 €
1792;2;1;" dont Ventes";30,00;210,00 €
1793;2;1;"Total Modification Note";1,00;7,00 €
1794;0;0;"";0,00;0,00 €
1795;1;1;"CREME BRULEE";0,00;0,00 €
1796;2;1;"Total Net";129,00;835,90 €
1797;2;1;"Total Brut";129,00;838,50 €
1798;2;1;" dont Ventes";125,00;835,90 €
1799;2;1;" dont Remises";4,00;2,60 €
1800;2;1;"Total Erreur de saisie";2,00;13,00 €
1801;2;1;"Total Avoir Ticket";3,00;19,50 €
1802;2;1;"Total Modification Note";16,00;104,00 €
1803;0;0;"";0,00;0,00 €
1804;1;1;"DAME BLANCHE";0,00;0,00 €
1805;2;1;"Total Net";26,00;183,52 €
1806;2;1;"Total Brut";26,00;185,00 €
1807;2;1;" dont Ventes";23,00;183,52 €
1808;2;1;" dont Menus";1,00;0,00 €
1809;2;1;" dont Remises";2,00;1,48 €
1810;2;1;"Total Modification Note";3,00;22,20 €
1811;0;0;"";0,00;0,00 €
1812;1;1;"GAUFRE BRUXELLES";0,00;0,00 €
1813;2;1;"Total Net";92,00;547,40 €
1814;2;1;" dont Ventes";92,00;547,40 €
1815;2;1;"Total Avoir Ticket";1,00;5,95 €
1816;2;1;"Total Modification Note";9,00;53,55 €
1817;0;0;"";0,00;0,00 €
1818;1;1;"MILLEFEUILLE NUTELLA";0,00;0,00 €
1819;2;1;"Total Net";47,00;0,00 €
1820;2;1;" dont Menus";47,00;0,00 €
1821;2;1;"Total Avoir Ticket";2,00;0,00 €
1822;2;1;"Total Modification Note";5,00;0,00 €
1823;0;0;"";0,00;0,00 €
1824;1;1;"MILSHAKEFRAISE";0,00;0,00 €
1825;2;1;"Total Annulations";1,00;7,40 €
1826;0;0;"";0,00;0,00 €
1827;1;1;"PL ST-MARCELLIN OSSAU IRATY";0,00;0,00 €
1828;2;1;"Total Net";11,00;76,45 €
1829;2;1;" dont Ventes";11,00;76,45 €
1830;0;0;"";0,00;0,00 €
1831;1;1;"PROFITEROLES";0,00;0,00 €
1832;2;1;"Total Net";76,00;630,35 €
1833;2;1;"Total Brut";76,00;633,75 €
1834;2;1;" dont Ventes";71,00;630,35 €
1835;2;1;" dont Menus";1,00;0,00 €
1836;2;1;" dont Remises";4,00;3,40 €
1837;2;1;"Total Annulations";1,00;8,45 €
1838;2;1;"Total Avoir Ticket";8,00;67,60 €
1839;2;1;"Total Modification Note";17,00;143,65 €
1840;0;0;"";0,00;0,00 €
1841;1;1;"TARTELETTE NOISETTES NUTELLA";0,00;0,00 €
1842;2;1;"Total Net";58,00;392,61 €
1843;2;1;"Total Brut";58,00;393,30 €
1844;2;1;" dont Ventes";56,00;392,61 €
1845;2;1;" dont Menus";1,00;0,00 €
1846;2;1;" dont Remises";1,00;0,69 €
1847;2;1;"Total Perte";2,00;6,76 €
1848;2;1;"Total Modification Note";14,00;92,46 €
1849;0;0;"";0,00;0,00 €
1850;1;1;"TIRAMISU LA BOUCHERIE";0,00;0,00 €
1851;2;1;"Total Net";192,00;1339,20 €
1852;2;1;"Total Brut";192,00;1346,40 €
1853;2;1;" dont Ventes";181,00;1339,20 €
1854;2;1;" dont Menus";5,00;0,00 €
1855;2;1;" dont Remises";6,00;7,20 €
1856;2;1;"Total Annulations";5,00;36,00 €
1857;2;1;"Total Erreur de saisie";1,00;7,20 €
1858;2;1;"Total Modification Note";32,00;230,40 €
1859;0;0;"";0,00;0,00 €
1860;4;0;"Net DESSERTS PROMO";1188,00;7002,44 €
1861;4;0;"Brut DESSERTS PROMO";1189,00;7029,30 €
1862;4;0;" dont Ventes";1008,00;7002,44 €
1863;4;0;" dont Menus";154,00;0,00 €
1864;4;0;" dont Remises";26,00;23,76 €
1865;4;0;" dont Offert Client";1,00;3,10 €
1866;4;0;"Annulations";10,00;71,35 €
1867;4;0;"Perte";2,00;6,76 €
1868;4;0;"Erreur de saisie";15,00;83,90 €
1869;4;0;"Avoir Ticket";32,00;207,60 €
1870;4;0;"Modification Note";182,00;1064,36 €
1871;0;0;"";0,00;0,00 €
1872;1;0;"DESSERTS VAE";0,00;0,00 €
1873;1;1;"GAUFRE VAE";0,00;0,00 €
1874;2;1;"Total Erreur de saisie";1,00;5,00 €
1875;0;0;"";0,00;0,00 €
1876;1;1;"TIRAMISU VAE";0,00;0,00 €
1877;2;1;"Total Net";1,00;4,95 €
1878;2;1;"Total Brut";1,00;5,50 €
1879;2;1;" dont Ventes";0,00;4,95 €
1880;2;1;" dont Remises";1,00;0,55 €
1881;0;0;"";0,00;0,00 €
1882;4;0;"Net DESSERTS VAE";1,00;4,95 €
1883;4;0;"Brut DESSERTS VAE";1,00;5,50 €
1884;4;0;" dont Ventes";0,00;4,95 €
1885;4;0;" dont Remises";1,00;0,55 €
1886;4;0;"Erreur de saisie";1,00;5,00 €
1887;0;0;"";0,00;0,00 €
1888;1;0;"ENTREES";0,00;0,00 €
1889;1;1;"DUO DE PLANCHETTES";0,00;0,00 €
1890;2;1;"Total Net";24,00;429,60 €
1891;2;1;" dont Ventes";24,00;429,60 €
1892;2;1;"Total Annulations";1,00;17,90 €
1893;2;1;"Total Modification Note";5,00;89,50 €
1894;0;0;"";0,00;0,00 €
1895;1;1;"PLANCH. CROQ APERO";0,00;0,00 €
1896;2;1;"Total Net";13,00;124,80 €
1897;2;1;" dont Ventes";13,00;124,80 €
1898;0;0;"";0,00;0,00 €
1899;1;1;"PLANCH. FROMAGERE";0,00;0,00 €
1900;2;1;"Total Net";21,00;208,95 €
1901;2;1;" dont Ventes";21,00;208,95 €
1902;2;1;"Total Perte";1,00;4,87 €
1903;2;1;"Total Modification Note";4,00;36,81 €
1904;0;0;"";0,00;0,00 €
1905;1;1;"PLANCH. TRADITIONNELLE";0,00;0,00 €
1906;2;1;"Total Net";76,00;754,22 €
1907;2;1;"Total Brut";76,00;756,20 €
1908;2;1;" dont Ventes";74,00;754,22 €
1909;2;1;" dont Remises";2,00;1,98 €
1910;2;1;"Total Annulations";2,00;19,90 €
1911;2;1;"Total Erreur de saisie";1,00;9,95 €
1912;2;1;"Total Avoir Ticket";1,00;9,95 €
1913;2;1;"Total Modification Note";20,00;199,00 €
1914;0;0;"";0,00;0,00 €
1915;1;1;"SAUMON MARINE";0,00;0,00 €
1916;2;1;"Total Net";23,00;170,00 €
1917;2;1;" dont Ventes";20,00;170,00 €
1918;2;1;" dont Menus";3,00;0,00 €
1919;2;1;"Total Erreur de saisie";1,00;8,50 €
1920;2;1;"Total Modification Note";6,00;42,50 €
1921;0;0;"";0,00;0,00 €
1922;1;1;"SUG ENTREE";0,00;0,00 €
1923;2;1;"Total Net";2,00;31,80 €
1924;2;1;" dont Ventes";2,00;31,80 €
1925;0;0;"";0,00;0,00 €
1926;1;1;"TERRINE FOIES VOLAILLE";0,00;0,00 €
1927;2;1;"Total Net";50,00;163,80 €
1928;2;1;" dont Ventes";26,00;163,80 €
1929;2;1;" dont Menus";24,00;0,00 €
1930;2;1;"Total Avoir Ticket";2,00;6,30 €
1931;2;1;"Total Modification Note";13,00;50,40 €
1932;0;0;"";0,00;0,00 €
1933;4;0;"Net ENTREES";209,00;1883,17 €
1934;4;0;"Brut ENTREES";209,00;1885,15 €
1935;4;0;" dont Ventes";180,00;1883,17 €
1936;4;0;" dont Menus";27,00;0,00 €
1937;4;0;" dont Remises";2,00;1,98 €
1938;4;0;"Annulations";3,00;37,80 €
1939;4;0;"Perte";1,00;4,87 €
1940;4;0;"Erreur de saisie";2,00;18,45 €
1941;4;0;"Avoir Ticket";3,00;16,25 €
1942;4;0;"Modification Note";48,00;418,21 €
1943;0;0;"";0,00;0,00 €
1944;1;0;"ENTREES FOIE GRAS LAYON TVA_C";0,00;0,00 €
1945;1;1;"BLOC FOIE GRAS";0,00;0,00 €
1946;2;1;"Total Net";61,00;567,63 €
1947;2;1;"Total Brut";61,00;571,20 €
1948;2;1;" dont Ventes";47,00;567,63 €
1949;2;1;" dont Menus";13,00;0,00 €
1950;2;1;" dont Remises";1,00;3,57 €
1951;2;1;"Total Erreur de saisie";2,00;24,40 €
1952;2;1;"Total Modification Note";15,00;130,90 €
1953;0;0;"";0,00;0,00 €
1954;1;1;"BLOC FOIE GRAS M";0,00;0,00 €
1955;2;1;"Total Net";41,00;155,80 €
1956;2;1;" dont Menus";41,00;155,80 €
1957;2;1;"Total Avoir Ticket";4,00;15,20 €
1958;2;1;"Total Modification Note";21,00;79,80 €
1959;0;0;"";0,00;0,00 €
1960;4;0;"Net ENTREES FOIE GRAS LAYON TVA_C";102,00;723,43 €
1961;4;0;"Brut ENTREES FOIE GRAS LAYON TVA_C";102,00;727,00 €
1962;4;0;" dont Ventes";47,00;567,63 €
1963;4;0;" dont Menus";54,00;155,80 €
1964;4;0;" dont Remises";1,00;3,57 €
1965;4;0;"Erreur de saisie";2,00;24,40 €
1966;4;0;"Avoir Ticket";4,00;15,20 €
1967;4;0;"Modification Note";36,00;210,70 €
1968;0;0;"";0,00;0,00 €
1969;1;0;"GLACES";0,00;0,00 €
1970;1;1;"CPE CAFE LIEGEOIS M";0,00;0,00 €
1971;2;1;"Total Net";1,00;2,90 €
1972;2;1;" dont Menus";1,00;2,90 €
1973;2;1;"Total Modification Note";1,00;2,90 €
1974;0;0;"";0,00;0,00 €
1975;1;1;"CPE CHOCO LIEGEOIS M";0,00;0,00 €
1976;2;1;"Total Net";2,00;5,80 €
1977;2;1;" dont Menus";2,00;5,80 €
1978;0;0;"";0,00;0,00 €
1979;1;1;"CPE PECHE MELBA M";0,00;0,00 €
1980;2;1;"Total Net";2,00;5,80 €
1981;2;1;" dont Menus";2,00;5,80 €
1982;0;0;"";0,00;0,00 €
1983;1;1;"DAME BLANCHE M";0,00;0,00 €
1984;2;1;"Total Net";2,00;5,80 €
1985;2;1;" dont Menus";2,00;5,80 €
1986;2;1;"Total Modification Note";1,00;2,90 €
1987;0;0;"";0,00;0,00 €
1988;1;1;"SUPP BOULE VANILLE";0,00;0,00 €
1989;2;1;"Total Net";4,00;6,00 €
1990;2;1;" dont Ventes";4,00;6,00 €
1991;0;0;"";0,00;0,00 €
1992;1;1;"SUPP CHANTILLY";0,00;0,00 €
1993;2;1;"Total Net";4,00;0,00 €
1994;2;1;" dont Ventes";4,00;0,00 €
1995;0;0;"";0,00;0,00 €
1996;4;0;"Net GLACES";15,00;26,30 €
1997;4;0;" dont Ventes";8,00;6,00 €
1998;4;0;" dont Menus";7,00;20,30 €
1999;4;0;"Modification Note";2,00;5,80 €
2000;0;0;"";0,00;0,00 €
2001;1;0;"MENU GRILLADIN TVA_C";0,00;0,00 €
2002;1;1;"F. DU GRILLADIN ALCOOL";0,00;0,00 €
2003;2;1;"Total Net";5,00;63,50 €
2004;2;1;" dont Ventes";5,00;63,50 €
2005;0;0;"";0,00;0,00 €
2006;4;0;"Net MENU GRILLADIN TVA_C";5,00;63,50 €
2007;4;0;" dont Ventes";5,00;63,50 €
2008;0;0;"";0,00;0,00 €
2009;1;0;"MENU VAE TVA_C";0,00;0,00 €
2010;1;1;"FORMULE CLASSIQUES BURGERS VAE";0,00;0,00 €
2011;2;1;"Total Net";1,00;14,90 €
2012;2;1;"Total Brut";1,00;15,90 €
2013;2;1;" dont Ventes";0,00;14,90 €
2014;2;1;" dont Remises";1,00;1,00 €
2015;2;1;"Total Annulations";1,00;15,90 €
2016;2;1;"Total Erreur de saisie";4,00;63,60 €
2017;2;1;"Total Modification Note";1,00;15,90 €
2018;0;0;"";0,00;0,00 €
2019;1;1;"FORMULE GOURMETS BURGERS VAE";0,00;0,00 €
2020;2;1;"Total Net";1,00;15,90 €
2021;2;1;"Total Brut";1,00;17,90 €
2022;2;1;" dont Ventes";0,00;15,90 €
2023;2;1;" dont Remises";1,00;2,00 €
2024;2;1;"Total Erreur de saisie";2,00;35,80 €
2025;2;1;"Total Modification Note";1,00;17,90 €
2026;0;0;"";0,00;0,00 €
2027;4;0;"Net MENU VAE TVA_C";2,00;30,80 €
2028;4;0;"Brut MENU VAE TVA_C";2,00;33,80 €
2029;4;0;" dont Ventes";0,00;30,80 €
2030;4;0;" dont Remises";2,00;3,00 €
2031;4;0;"Annulations";1,00;15,90 €
2032;4;0;"Erreur de saisie";6,00;99,40 €
2033;4;0;"Modification Note";2,00;33,80 €
2034;0;0;"";0,00;0,00 €
2035;1;0;"MENUS";0,00;0,00 €
2036;1;1;"F. BONNE AFFAIRE";0,00;0,00 €
2037;2;1;"Total Net";49,00;681,10 €
2038;2;1;" dont Ventes";49,00;681,10 €
2039;2;1;"Total Annulations";1,00;13,90 €
2040;2;1;"Total Erreur de saisie";2,00;27,80 €
2041;2;1;"Total Modification Note";2,00;27,80 €
2042;0;0;"";0,00;0,00 €
2043;1;1;"F. COMPLETE";0,00;0,00 €
2044;2;1;"Total Net";92,00;2058,56 €
2045;2;1;"Total Brut";92,00;2060,80 €
2046;2;1;" dont Ventes";91,00;2058,56 €
2047;2;1;" dont Remises";1,00;2,24 €
2048;2;1;"Total Erreur de saisie";2,00;44,80 €
2049;2;1;"Total Avoir Ticket";8,00;179,20 €
2050;2;1;"Total Modification Note";30,00;672,00 €
2051;0;0;"";0,00;0,00 €
2052;1;1;"F. DESSERT";0,00;0,00 €
2053;2;1;"Total Net";4,00;18,40 €
2054;2;1;" dont Ventes";4,00;18,40 €
2055;0;0;"";0,00;0,00 €
2056;1;1;"F. DU GRILLADIN SANS ALCOOL";0,00;0,00 €
2057;2;1;"Total Net";6,00;76,20 €
2058;2;1;" dont Ventes";6,00;76,20 €
2059;2;1;"Total Erreur de saisie";1,00;12,70 €
2060;2;1;"Total Modification Note";1,00;12,70 €
2061;0;0;"";0,00;0,00 €
2062;1;1;"F. ENFANTS";0,00;0,00 €
2063;2;1;"Total Net";158,00;1037,52 €
2064;2;1;"Total Brut";158,00;1042,80 €
2065;2;1;" dont Ventes";154,00;1037,52 €
2066;2;1;" dont Remises";4,00;5,28 €
2067;2;1;"Total Annulations";3,00;19,80 €
2068;2;1;"Total Erreur de saisie";1,00;6,60 €
2069;2;1;"Total Avoir Ticket";4,00;26,40 €
2070;2;1;"Total Modification Note";30,00;198,00 €
2071;0;0;"";0,00;0,00 €
2072;1;1;"F. GOURMANDE";0,00;0,00 €
2073;2;1;"Total Net";18,00;568,80 €
2074;2;1;" dont Ventes";18,00;568,80 €
2075;2;1;"Total Erreur de saisie";1,00;31,60 €
2076;2;1;"Total Modification Note";5,00;158,00 €
2077;0;0;"";0,00;0,00 €
2078;1;1;"F. HALLES E+P";0,00;0,00 €
2079;2;1;"Total Net";80,00;1424,00 €
2080;2;1;" dont Ventes";80,00;1424,00 €
2081;2;1;"Total Erreur de saisie";1,00;17,80 €
2082;2;1;"Total Avoir Ticket";3,00;53,40 €
2083;2;1;"Total Modification Note";20,00;356,00 €
2084;0;0;"";0,00;0,00 €
2085;1;1;"F. HALLES P+D";0,00;0,00 €
2086;2;1;"Total Net";84,00;1488,08 €
2087;2;1;"Total Brut";84,00;1495,20 €
2088;2;1;" dont Ventes";82,00;1488,08 €
2089;2;1;" dont Remises";2,00;7,12 €
2090;2;1;"Total Erreur de saisie";1,00;17,80 €
2091;2;1;"Total Avoir Ticket";3,00;53,40 €
2092;2;1;"Total Modification Note";9,00;160,20 €
2093;0;0;"";0,00;0,00 €
2094;4;0;"Net MENUS";491,00;7352,66 €
2095;4;0;"Brut MENUS";491,00;7367,30 €
2096;4;0;" dont Ventes";484,00;7352,66 €
2097;4;0;" dont Remises";7,00;14,64 €
2098;4;0;"Annulations";4,00;33,70 €
2099;4;0;"Erreur de saisie";9,00;159,10 €
2100;4;0;"Avoir Ticket";18,00;312,40 €
2101;4;0;"Modification Note";97,00;1584,70 €
2102;0;0;"";0,00;0,00 €
2103;1;0;"PLATS TERROIRS";0,00;0,00 €
2104;1;1;"ANDOUILLETTE";0,00;0,00 €
2105;2;1;"Total Net";55,00;861,93 €
2106;2;1;"Total Brut";55,00;863,50 €
2107;2;1;" dont Ventes";54,00;861,93 €
2108;2;1;" dont Remises";1,00;1,57 €
2109;2;1;"Total Avoir Ticket";2,00;31,40 €
2110;2;1;"Total Modification Note";8,00;125,60 €
2111;0;0;"";0,00;0,00 €
2112;1;1;"DOUBLE FILET BAR";0,00;0,00 €
2113;2;1;"Total Net";20,00;380,09 €
2114;2;1;"Total Brut";20,00;382,00 €
2115;2;1;" dont Ventes";19,00;380,09 €
2116;2;1;" dont Remises";1,00;1,91 €
2117;2;1;"Total Modification Note";2,00;38,20 €
2118;0;0;"";0,00;0,00 €
2119;1;1;"ENFANT POULET CROUSTILLANT";0,00;0,00 €
2120;2;1;"Total Net";53,00;0,00 €
2121;2;1;" dont Menus";53,00;0,00 €
2122;2;1;"Total Avoir Ticket";1,00;0,00 €
2123;2;1;"Total Modification Note";9,00;0,00 €
2124;0;0;"";0,00;0,00 €
2125;1;1;"JAMBON GRILLE";0,00;0,00 €
2126;2;1;"Total Net";46,00;511,00 €
2127;2;1;" dont Ventes";35,00;511,00 €
2128;2;1;" dont Menus";11,00;0,00 €
2129;2;1;"Total Modification Note";6,00;87,60 €
2130;0;0;"";0,00;0,00 €
2131;1;1;"POULET CROUSTILLANT";0,00;0,00 €
2132;2;1;"Total Net";12,00;0,00 €
2133;2;1;" dont Menus";12,00;0,00 €
2134;2;1;"Total Modification Note";1,00;0,00 €
2135;0;0;"";0,00;0,00 €
2136;1;1;"POULET OLIVES CITRONS";0,00;0,00 €
2137;2;1;"Total Net";40,00;636,41 €
2138;2;1;"Total Brut";40,00;638,00 €
2139;2;1;" dont Ventes";39,00;636,41 €
2140;2;1;" dont Remises";1,00;1,59 €
2141;2;1;"Total Perte";1,00;7,81 €
2142;2;1;"Total Avoir Ticket";1,00;15,95 €
2143;2;1;"Total Modification Note";7,00;106,86 €
2144;0;0;"";0,00;0,00 €
2145;1;1;"SUPP TATAKI BOEUF";0,00;0,00 €
2146;2;1;"Total Net";3,00;6,65 €
2147;2;1;"Total Brut";3,00;7,00 €
2148;2;1;" dont Ventes";2,00;6,65 €
2149;2;1;" dont Remises";1,00;0,35 €
2150;0;0;"";0,00;0,00 €
2151;1;1;"SUPP TATAKI THON";0,00;0,00 €
2152;2;1;"Total Net";8,00;28,00 €
2153;2;1;" dont Ventes";8,00;28,00 €
2154;2;1;"Total Modification Note";1,00;3,50 €
2155;0;0;"";0,00;0,00 €
2156;1;1;"TATAKI DE THON";0,00;0,00 €
2157;2;1;"Total Net";41,00;732,11 €
2158;2;1;"Total Brut";41,00;733,90 €
2159;2;1;" dont Ventes";40,00;732,11 €
2160;2;1;" dont Remises";1,00;1,79 €
2161;2;1;"Total Erreur de saisie";1,00;17,90 €
2162;2;1;"Total Avoir Ticket";3,00;53,70 €
2163;2;1;"Total Modification Note";9,00;161,10 €
2164;0;0;"";0,00;0,00 €
2165;4;0;"Net PLATS TERROIRS";278,00;3156,19 €
2166;4;0;"Brut PLATS TERROIRS";278,00;3163,40 €
2167;4;0;" dont Ventes";197,00;3156,19 €
2168;4;0;" dont Menus";76,00;0,00 €
2169;4;0;" dont Remises";5,00;7,21 €
2170;4;0;"Perte";1,00;7,81 €
2171;4;0;"Erreur de saisie";1,00;17,90 €
2172;4;0;"Avoir Ticket";7,00;101,05 €
2173;4;0;"Modification Note";43,00;522,86 €
2174;0;0;"";0,00;0,00 €
2175;1;0;"PLATS VAE";0,00;0,00 €
2176;1;1;"BURGER ESTIVAL VAE";0,00;0,00 €
2177;2;1;"Total Net";4,00;56,16 €
2178;2;1;"Total Brut";4,00;57,60 €
2179;2;1;" dont Ventes";3,00;56,16 €
2180;2;1;" dont Remises";1,00;1,44 €
2181;0;0;"";0,00;0,00 €
2182;1;1;"CLASSIC BURGER VAE";0,00;0,00 €
2183;2;1;"Total Net";12,00;139,15 €
2184;2;1;"Total Brut";12,00;145,20 €
2185;2;1;" dont Ventes";7,00;139,15 €
2186;2;1;" dont Remises";5,00;6,05 €
2187;0;0;"";0,00;0,00 €
2188;1;1;"CLASSIC FRITES";0,00;0,00 €
2189;2;1;"Total Erreur de saisie";2,00;0,00 €
2190;0;0;"";0,00;0,00 €
2191;1;1;"CROUTI BURGER VAE";0,00;0,00 €
2192;2;1;"Total Net";1,00;14,40 €
2193;2;1;" dont Ventes";1,00;14,40 €
2194;2;1;"Total Erreur de saisie";1,00;14,40 €
2195;0;0;"";0,00;0,00 €
2196;1;1;"ESTIVAL FRITES";0,00;0,00 €
2197;2;1;"Total Net";1,00;0,00 €
2198;2;1;" dont Menus";1,00;0,00 €
2199;2;1;"Total Erreur de saisie";1,00;0,00 €
2200;2;1;"Total Modification Note";1,00;0,00 €
2201;0;0;"";0,00;0,00 €
2202;1;1;"FRITES VAE";0,00;0,00 €
2203;2;1;"Total Erreur de saisie";1,00;2,50 €
2204;0;0;"";0,00;0,00 €
2205;1;1;"GRANDE BUDDHA BOWL VAE";0,00;0,00 €
2206;2;1;"Total Net";1,00;14,00 €
2207;2;1;" dont Ventes";1,00;14,00 €
2208;0;0;"";0,00;0,00 €
2209;1;1;"GRANDE CAESAR VAE";0,00;0,00 €
2210;2;1;"Total Net";1,00;13,00 €
2211;2;1;" dont Ventes";1,00;13,00 €
2212;0;0;"";0,00;0,00 €
2213;1;1;"MAQUIGNON FRITES";0,00;0,00 €
2214;2;1;"Total Net";1,00;0,00 €
2215;2;1;" dont Menus";1,00;0,00 €
2216;2;1;"Total Erreur de saisie";1,00;0,00 €
2217;2;1;"Total Modification Note";1,00;0,00 €
2218;0;0;"";0,00;0,00 €
2219;1;1;"MAQUIGNON VAE";0,00;0,00 €
2220;2;1;"Total Net";4,00;49,60 €
2221;2;1;" dont Ventes";4,00;49,60 €
2222;0;0;"";0,00;0,00 €
2223;1;1;"POULET CROUSTILLANT VAE";0,00;0,00 €
2224;2;1;"Total Net";1,00;12,00 €
2225;2;1;" dont Ventes";1,00;12,00 €
2226;0;0;"";0,00;0,00 €
2227;1;1;"RUSTIQUE MAQUI. VAE";0,00;0,00 €
2228;2;1;"Total Net";1,00;14,40 €
2229;2;1;" dont Ventes";1,00;14,40 €
2230;0;0;"";0,00;0,00 €
2231;4;0;"Net PLATS VAE";27,00;312,71 €
2232;4;0;"Brut PLATS VAE";27,00;320,20 €
2233;4;0;" dont Ventes";19,00;312,71 €
2234;4;0;" dont Menus";2,00;0,00 €
2235;4;0;" dont Remises";6,00;7,49 €
2236;4;0;"Erreur de saisie";6,00;16,90 €
2237;4;0;"Modification Note";2,00;0,00 €
2238;0;0;"";0,00;0,00 €
2239;1;0;"SALADES ENTREES";0,00;0,00 €
2240;1;1;"AVOCADO TOAST";0,00;0,00 €
2241;2;1;"Total Net";34,00;0,00 €
2242;2;1;" dont Menus";34,00;0,00 €
2243;2;1;"Total Modification Note";5,00;0,00 €
2244;0;0;"";0,00;0,00 €
2245;1;1;"PETITE CHEVRE LARD";0,00;0,00 €
2246;2;1;"Total Net";27,00;226,45 €
2247;2;1;"Total Brut";27,00;228,15 €
2248;2;1;" dont Ventes";25,00;226,45 €
2249;2;1;" dont Remises";2,00;1,70 €
2250;2;1;"Total Modification Note";6,00;50,70 €
2251;0;0;"";0,00;0,00 €
2252;1;1;"PETITE ST MARCELLIN MIEL";0,00;0,00 €
2253;2;1;"Total Net";73,00;0,00 €
2254;2;1;" dont Menus";73,00;0,00 €
2255;2;1;"Total Erreur de saisie";1,00;0,00 €
2256;2;1;"Total Avoir Ticket";6,00;0,00 €
2257;2;1;"Total Modification Note";19,00;0,00 €
2258;0;0;"";0,00;0,00 €
2259;4;0;"Net SALADES ENTREES";134,00;226,45 €
2260;4;0;"Brut SALADES ENTREES";134,00;228,15 €
2261;4;0;" dont Ventes";25,00;226,45 €
2262;4;0;" dont Menus";107,00;0,00 €
2263;4;0;" dont Remises";2,00;1,70 €
