Numéro;Type de Ligne;Niveau;Texte;Quantité;Montant
1710;1;1;"CPE CAFE LIEGEOIS";0,00;0,00 €
1711;2;1;"Total Net";30,00;221,26 €
1712;2;1;"Total Brut";30,00;222,00 €
1713;2;1;" dont Ventes";29,00;221,26 €
1714;2;1;" dont Remises";1,00;0,74 €
1715;2;1;"Total Annulations";1,00;7,40 €
1716;2;1;"Total Avoir Ticket";1,00;7,40 €
1717;2;1;"Total Modification Note";8,00;59,20 €
1718;0;0;"";0,00;0,00 €
1719;1;1;"CPE CARAMEL LIEGEOIS";0,00;0,00 €
1720;2;1;"Total Net";14,00;103,60 €
1721;2;1;"Total Brut";15,00;111,00 €
1722;2;1;" dont Ventes";14,00;103,60 €
1723;2;1;" dont Offert Direction";1,00;7,40 €
1724;2;1;"Total Avoir Ticket";2,00;14,80 €
1725;2;1;"Total Modification Note";1,00;7,40 €
1726;0;0;"";0,00;0,00 €
1727;1;1;"CPE CHOCO LIEGEOIS";0,00;0,00 €
1728;2;1;"Total Net";38,00;265,66 €
1729;2;1;"Total Brut";38,00;266,40 €
1730;2;1;" dont Ventes";35,00;265,66 €
1731;2;1;" dont Menus";2,00;0,00 €
1732;2;1;" dont Remises";1,00;0,74 €
1733;2;1;"Total Modification Note";9,00;66,60 €
1734;0;0;"";0,00;0,00 €
1735;1;1;"CPE FRUITS RGE LIEGEOIS";0,00;0,00 €
1736;2;1;"Total Net";2,00;7,40 €
1737;2;1;" dont Ventes";1,00;7,40 €
1738;2;1;" dont Menus";1,00;0,00 €
1739;0;0;"";0,00;0,00 €
1740;1;1;"CPE PECHE MELBA";0,00;0,00 €
1741;2;1;"Total Net";43,00;300,30 €
1742;2;1;"Total Brut";43,00;301,00 €
1743;2;1;" dont Ventes";42,00;300,30 €
1744;2;1;" dont Remises";1,00;0,70 €
1745;2;1;"Total Annulations";1,00;7,00 €
1746;2;1;"Total Erreur de saisie";1,00;7,00 €
1747;2;1;"Total Modification Note";10,00;70,00 €
1748;0;0;"";0,00;0,00 €
1749;1;1;"CPE POM CORN";0,00;0,00 €
1750;2;1;"Total Net";61,00;439,56 €
1751;2;1;"Total Brut";61,00;444,00 €
1752;2;1;" dont Ventes";55,00;439,56 €
1753;2;1;" dont Menus";1,00;0,00 €
1754;2;1;" dont Remises";5,00;4,44 €
1755;2;1;"Total Erreur de saisie";1,00;7,40 €
1756;2;1;"Total Avoir Ticket";2,00;14,80 €
1757;2;1;"Total Modification Note";17,00;125,80 €
1758;0;0;"";0,00;0,00 €
1759;1;1;"CPE TUTTI FRUTTI";0,00;0,00 €
1760;2;1;"Total Net";35,00;242,90 €
1761;2;1;"Total Brut";35,00;245,00 €
1762;2;1;" dont Ventes";32,00;242,90 €
1763;2;1;" dont Remises";3,00;2,10 €
1764;2;1;"Total Modification Note";16,00;112,00 €
1765;0;0;"";0,00;0,00 €
1766;1;1;"CREME BRULEE";0,00;0,00 €
1767;2;1;"Total Net";99,00;640,90 €
1768;2;1;"Total Brut";99,00;643,50 €
1769;2;1;" dont Ventes";95,00;640,90 €
1770;2;1;" dont Remises";4,00;2,60 €
1771;2;1;"Total Annulations";2,00;13,00 €
1772;2;1;"Total Avoir Ticket";2,00;13,00 €
1773;2;1;"Total Modification Note";32,00;208,00 €
1774;0;0;"";0,00;0,00 €
1775;1;1;"DAME BLANCHE";0,00;0,00 €
1776;2;1;"Total Net";30,00;222,00 €
1777;2;1;" dont Ventes";30,00;222,00 €
1778;2;1;"Total Modification Note";9,00;66,60 €
1779;0;0;"";0,00;0,00 €
1780;1;1;"GAUFRE BRUXELLES";0,00;0,00 €
1781;2;1;"Total Net";90,00;535,50 €
1782;2;1;" dont Ventes";90,00;535,50 €
1783;2;1;"Total Avoir Ticket";1,00;5,95 €
1784;2;1;"Total Modification Note";31,00;184,45 €
1785;0;0;"";0,00;0,00 €
1786;1;1;"MILLEFEUILLE NUTELLA";0,00;0,00 €
1787;2;1;"Total Net";59,00;0,00 €
1788;2;1;" dont Menus";59,00;0,00 €
1789;2;1;"Total Avoir Ticket";1,00;0,00 €
1790;2;1;"Total Modification Note";25,00;0,00 €
1791;0;0;"";0,00;0,00 €
1792;1;1;"PL ST-MARCELLIN OSSAU IRATY";0,00;0,00 €
1793;2;1;"Total Net";6,00;41,70 €
1794;2;1;" dont Ventes";6,00;41,70 €
1795;2;1;"Total Modification Note";1,00;6,95 €
1796;0;0;"";0,00;0,00 €
1797;1;1;"PROFITEROLES";0,00;0,00 €
1798;2;1;"Total Net";70,00;563,60 €
1799;2;1;"Total Brut";70,00;566,15 €
1800;2;1;" dont Ventes";64,00;563,60 €
1801;2;1;" dont Menus";3,00;0,00 €
1802;2;1;" dont Remises";3,00;2,55 €
1803;2;1;"Total Erreur de saisie";1,00;8,45 €
1804;2;1;"Total Avoir Ticket";2,00;16,90 €
1805;2;1;"Total Modification Note";21,00;160,55 €
1806;0;0;"";0,00;0,00 €
1807;1;1;"TARTELETTE NOISETTES NUTELLA";0,00;0,00 €
1808;2;1;"Total Net";41,00;282,21 €
1809;2;1;"Total Brut";43,00;296,70 €
1810;2;1;" dont Ventes";40,00;282,21 €
1811;2;1;" dont Remises";1,00;0,69 €
1812;2;1;" dont Offert Client";1,00;6,90 €
1813;2;1;" dont Offert Direction";1,00;6,90 €
1814;2;1;"Total Modification Note";15,00;103,50 €
1815;0;0;"";0,00;0,00 €
1816;1;1;"TIRAMISU LA BOUCHERIE";0,00;0,00 €
1817;2;1;"Total Net";170,00;1190,88 €
1818;2;1;"Total Brut";170,00;1195,20 €
1819;2;1;" dont Ventes";160,00;1190,88 €
1820;2;1;" dont Menus";4,00;0,00 €
1821;2;1;" dont Remises";6,00;4,32 €
1822;2;1;"Total Annulations";2,00;14,40 €
1823;2;1;"Total Avoir Ticket";7,00;50,40 €
1824;2;1;"Total Modification Note";39,00;266,40 €
1825;0;0;"";0,00;0,00 €
1826;4;0;"Net DESSERTS PROMO";1255,00;6278,34 €
1827;4;0;"Brut DESSERTS PROMO";1260,00;6333,15 €
1828;4;0;" dont Ventes";915,00;6278,34 €
1829;4;0;" dont Menus";307,00;0,00 €
1830;4;0;" dont Remises";33,00;23,21 €
1831;4;0;" dont Offert Client";1,00;6,90 €
1832;4;0;" dont Offert Direction";4,00;24,70 €
1833;4;0;"Annulations";12,00;59,70 €
1834;4;0;"Erreur de saisie";6,00;38,30 €
1835;4;0;"Avoir Ticket";28,00;153,00 €
1836;4;0;"Modification Note";429,00;1792,15 €
1837;0;0;"";0,00;0,00 €
1838;1;0;"DESSERTS VAE";0,00;0,00 €
1839;1;1;"GAUFRE VAE";0,00;0,00 €
1840;2;1;"Total Net";1,00;5,00 €
1841;2;1;" dont Ventes";1,00;5,00 €
1842;0;0;"";0,00;0,00 €
1843;4;0;"Net DESSERTS VAE";1,00;5,00 €
1844;4;0;" dont Ventes";1,00;5,00 €
1845;0;0;"";0,00;0,00 €
1846;1;0;"ENTREES";0,00;0,00 €
1847;1;1;"DUO DE PLANCHETTES";0,00;0,00 €
1848;2;1;"Total Net";16,00;286,40 €
1849;2;1;"Total Brut";17,00;304,30 €
1850;2;1;" dont Ventes";16,00;286,40 €
1851;2;1;" dont Offert Direction";1,00;17,90 €
1852;2;1;"Total Modification Note";3,00;53,70 €
1853;0;0;"";0,00;0,00 €
1854;1;1;"PLANCH. CROQ APERO";0,00;0,00 €
1855;2;1;"Total Net";18,00;171,84 €
1856;2;1;"Total Brut";18,00;172,80 €
1857;2;1;" dont Ventes";17,00;171,84 €
1858;2;1;" dont Remises";1,00;0,96 €
1859;2;1;"Total Modification Note";5,00;48,00 €
1860;0;0;"";0,00;0,00 €
1861;1;1;"PLANCH. FROMAGERE";0,00;0,00 €
1862;2;1;"Total Net";15,00;149,25 €
1863;2;1;" dont Ventes";15,00;149,25 €
1864;2;1;"Total Modification Note";2,00;19,90 €
1865;0;0;"";0,00;0,00 €
1866;1;1;"PLANCH. TRADITIONNELLE";0,00;0,00 €
1867;2;1;"Total Net";61,00;604,97 €
1868;2;1;"Total Brut";61,00;606,95 €
1869;2;1;" dont Ventes";59,00;604,97 €
1870;2;1;" dont Remises";2,00;1,98 €
1871;2;1;"Total Annulations";1,00;9,95 €
1872;2;1;"Total Avoir Ticket";2,00;19,90 €
1873;2;1;"Total Modification Note";22,00;218,90 €
1874;0;0;"";0,00;0,00 €
1875;1;1;"SAUMON MARINE";0,00;0,00 €
1876;2;1;"Total Net";27,00;178,50 €
1877;2;1;" dont Ventes";21,00;178,50 €
1878;2;1;" dont Menus";6,00;0,00 €
1879;2;1;"Total Avoir Ticket";1,00;8,50 €
1880;2;1;"Total Modification Note";7,00;51,00 €
1881;0;0;"";0,00;0,00 €
1882;1;1;"TERRINE FOIES VOLAILLE";0,00;0,00 €
1883;2;1;"Total Net";30,00;87,57 €
1884;2;1;"Total Brut";30,00;88,20 €
1885;2;1;" dont Ventes";13,00;87,57 €
1886;2;1;" dont Menus";16,00;0,00 €
1887;2;1;" dont Remises";1,00;0,63 €
1888;2;1;"Total Avoir Ticket";1,00;6,30 €
1889;2;1;"Total Modification Note";13,00;37,80 €
1890;0;0;"";0,00;0,00 €
1891;1;1;"TRIO DE PLANCHETTES";0,00;0,00 €
1892;2;1;"Total Net";4,00;106,40 €
1893;2;1;" dont Ventes";4,00;106,40 €
1894;2;1;"Total Modification Note";3,00;79,80 €
1895;0;0;"";0,00;0,00 €
1896;4;0;"Net ENTREES";171,00;1584,93 €
1897;4;0;"Brut ENTREES";172,00;1606,40 €
1898;4;0;" dont Ventes";145,00;1584,93 €
1899;4;0;" dont Menus";22,00;0,00 €
1900;4;0;" dont Remises";4,00;3,57 €
1901;4;0;" dont Offert Direction";1,00;17,90 €
1902;4;0;"Annulations";1,00;9,95 €
1903;4;0;"Avoir Ticket";4,00;34,70 €
1904;4;0;"Modification Note";55,00;509,10 €
1905;0;0;"";0,00;0,00 €
1906;1;0;"ENTREES FOIE GRAS LAYON TVA_C";0,00;0,00 €
1907;1;1;"BLOC FOIE GRAS";0,00;0,00 €
1908;2;1;"Total Net";59,00;567,64 €
1909;2;1;"Total Brut";59,00;571,20 €
1910;2;1;" dont Ventes";46,00;567,64 €
1911;2;1;" dont Menus";11,00;0,00 €
1912;2;1;" dont Remises";2,00;3,56 €
1913;2;1;"Total Avoir Ticket";3,00;35,70 €
1914;2;1;"Total Modification Note";26,00;190,40 €
1915;0;0;"";0,00;0,00 €
1916;1;1;"BLOC FOIE GRAS M";0,00;0,00 €
1917;2;1;"Total Net";43,00;155,04 €
1918;2;1;"Total Brut";43,00;155,80 €
1919;2;1;" dont Menus";41,00;155,04 €
1920;2;1;" dont Remises";2,00;0,76 €
1921;2;1;"Total Modification Note";20,00;76,00 €
1922;0;0;"";0,00;0,00 €
1923;4;0;"Net ENTREES FOIE GRAS LAYON TVA_C";102,00;722,68 €
1924;4;0;"Brut ENTREES FOIE GRAS LAYON TVA_C";102,00;727,00 €
1925;4;0;" dont Ventes";46,00;567,64 €
1926;4;0;" dont Menus";52,00;155,04 €
1927;4;0;" dont Remises";4,00;4,32 €
1928;4;0;"Avoir Ticket";3,00;35,70 €
1929;4;0;"Modification Note";46,00;266,40 €
1930;0;0;"";0,00;0,00 €
1931;1;0;"FROMAGES";0,00;0,00 €
1932;1;1;"1/2 ST MARCELLIN M";0,00;0,00 €
1933;2;1;"Total Net";1,00;2,90 €
1934;2;1;" dont Menus";1,00;2,90 €
1935;0;0;"";0,00;0,00 €
1936;4;0;"Net FROMAGES";1,00;2,90 €
1937;4;0;" dont Menus";1,00;2,90 €
1938;0;0;"";0,00;0,00 €
1939;1;0;"GLACES";0,00;0,00 €
1940;1;1;"CPE 2 BOULES M.";0,00;0,00 €
1941;2;1;"Total Net";1,00;0,00 €
1942;2;1;" dont Menus";1,00;0,00 €
1943;2;1;"Total Modification Note";1,00;0,00 €
1944;0;0;"";0,00;0,00 €
1945;1;1;"CPE CAFE LIEGEOIS M";0,00;0,00 €
1946;2;1;"Total Net";2,00;5,80 €
1947;2;1;" dont Menus";2,00;5,80 €
1948;2;1;"Total Avoir Ticket";1,00;2,90 €
1949;0;0;"";0,00;0,00 €
1950;1;1;"CPE CHOCO LIEGEOIS M";0,00;0,00 €
1951;2;1;"Total Net";2,00;5,80 €
1952;2;1;" dont Menus";2,00;5,80 €
1953;2;1;"Total Modification Note";1,00;2,90 €
1954;0;0;"";0,00;0,00 €
1955;1;1;"CPE PECHE MELBA M";0,00;0,00 €
1956;2;1;"Total Net";1,00;2,90 €
1957;2;1;" dont Menus";1,00;2,90 €
1958;2;1;"Total Modification Note";1,00;2,90 €
1959;0;0;"";0,00;0,00 €
1960;1;1;"SUPP BOULE VANILLE";0,00;0,00 €
1961;2;1;"Total Net";7,00;10,50 €
1962;2;1;" dont Ventes";7,00;10,50 €
1963;2;1;"Total Modification Note";4,00;6,00 €
1964;0;0;"";0,00;0,00 €
1965;1;1;"SUPP CARAMEL";0,00;0,00 €
1966;2;1;"Total Net";1,00;0,00 €
1967;2;1;" dont Ventes";1,00;0,00 €
1968;0;0;"";0,00;0,00 €
1969;1;1;"SUPP CHANTILLY";0,00;0,00 €
1970;2;1;"Total Net";8,00;0,00 €
1971;2;1;" dont Ventes";8,00;0,00 €
1972;2;1;"Total Avoir Ticket";1,00;0,00 €
1973;2;1;"Total Modification Note";5,00;0,00 €
1974;0;0;"";0,00;0,00 €
1975;1;1;"SUPP CHOCOLAT";0,00;0,00 €
1976;2;1;"Total Net";1,00;0,00 €
1977;2;1;" dont Ventes";1,00;0,00 €
1978;0;0;"";0,00;0,00 €
1979;4;0;"Net GLACES";23,00;25,00 €
1980;4;0;" dont Ventes";17,00;10,50 €
1981;4;0;" dont Menus";6,00;14,50 €
1982;4;0;"Avoir Ticket";2,00;2,90 €
1983;4;0;"Modification Note";12,00;11,80 €
1984;0;0;"";0,00;0,00 €
1985;1;0;"MENU GRILLADIN TVA_C";0,00;0,00 €
1986;1;1;"F. DU GRILLADIN ALCOOL";0,00;0,00 €
1987;2;1;"Total Net";2,00;25,40 €
1988;2;1;" dont Ventes";2,00;25,40 €
1989;0;0;"";0,00;0,00 €
1990;4;0;"Net MENU GRILLADIN TVA_C";2,00;25,40 €
1991;4;0;" dont Ventes";2,00;25,40 €
1992;0;0;"";0,00;0,00 €
1993;1;0;"MENU VAE TVA_C";0,00;0,00 €
1994;1;1;"FORMULE CLASSIQUES BURGERS VAE";0,00;0,00 €
1995;2;1;"Total Net";3,00;44,52 €
1996;2;1;"Total Brut";3,00;47,70 €
1997;2;1;" dont Ventes";1,00;44,52 €
1998;2;1;" dont Remises";2,00;3,18 €
1999;2;1;"Total Erreur de saisie";1,00;15,90 €
2000;2;1;"Total Modification Note";2,00;31,80 €
2001;0;0;"";0,00;0,00 €
2002;1;1;"FORMULE EMINCE BOEUF VAE";0,00;0,00 €
2003;2;1;"Total Erreur de saisie";1,00;15,80 €
2004;0;0;"";0,00;0,00 €
2005;1;1;"FORMULE ENTRECOTE VAE";0,00;0,00 €
2006;2;1;"Total Net";1,00;22,10 €
2007;2;1;" dont Ventes";1,00;22,10 €
2008;2;1;"Total Annulations";1,00;22,10 €
2009;0;0;"";0,00;0,00 €
2010;1;1;"FORMULE GOURMETS BURGERS VAE";0,00;0,00 €
2011;2;1;"Total Annulations";1,00;17,90 €
2012;0;0;"";0,00;0,00 €
2013;4;0;"Net MENU VAE TVA_C";4,00;66,62 €
2014;4;0;"Brut MENU VAE TVA_C";4,00;69,80 €
2015;4;0;" dont Ventes";2,00;66,62 €
2016;4;0;" dont Remises";2,00;3,18 €
2017;4;0;"Annulations";2,00;40,00 €
2018;4;0;"Erreur de saisie";2,00;31,70 €
2019;4;0;"Modification Note";2,00;31,80 €
2020;0;0;"";0,00;0,00 €
2021;1;0;"MENUS";0,00;0,00 €
2022;1;1;"F. BONNE AFFAIRE";0,00;0,00 €
2023;2;1;"Total Net";47,00;653,30 €
2024;2;1;" dont Ventes";47,00;653,30 €
2025;2;1;"Total Avoir Ticket";1,00;13,90 €
2026;2;1;"Total Modification Note";13,00;180,70 €
2027;0;0;"";0,00;0,00 €
2028;1;1;"F. COMPLETE";0,00;0,00 €
2029;2;1;"Total Net";63,00;1400,01 €
2030;2;1;"Total Brut";63,00;1411,20 €
2031;2;1;" dont Ventes";58,00;1400,01 €
2032;2;1;" dont Remises";5,00;11,19 €
2033;2;1;"Total Modification Note";30,00;672,00 €
2034;0;0;"";0,00;0,00 €
2035;1;1;"F. DESSERT";0,00;0,00 €
2036;2;1;"Total Net";4,00;18,40 €
2037;2;1;" dont Ventes";4,00;18,40 €
2038;2;1;"Total Avoir Ticket";1,00;4,60 €
2039;2;1;"Total Modification Note";1,00;4,60 €
2040;0;0;"";0,00;0,00 €
2041;1;1;"F. DU GRILLADIN SANS ALCOOL";0,00;0,00 €
2042;2;1;"Total Net";6,00;76,20 €
2043;2;1;" dont Ventes";6,00;76,20 €
2044;2;1;"Total Modification Note";2,00;25,40 €
2045;0;0;"";0,00;0,00 €
2046;1;1;"F. ENFANTS";0,00;0,00 €
2047;2;1;"Total Net";39,00;256,74 €
2048;2;1;"Total Brut";403,00;2659,80 €
2049;2;1;" dont Ventes";38,00;256,74 €
2050;2;1;" dont Remises";1,00;0,66 €
2051;2;1;" dont Offert Client";1,00;6,60 €
2052;2;1;" dont Offert Menu Enfant";363,00;2395,80 €
2053;2;1;"Total Annulations";1,00;6,60 €
2054;2;1;"Total Avoir Ticket";2,00;13,20 €
2055;2;1;"Total Modification Note";226,00;1491,60 €
2056;0;0;"";0,00;0,00 €
2057;1;1;"F. GOURMANDE";0,00;0,00 €
2058;2;1;"Total Net";24,00;755,24 €
2059;2;1;"Total Brut";24,00;758,40 €
2060;2;1;" dont Ventes";23,00;755,24 €
2061;2;1;" dont Remises";1,00;3,16 €
2062;2;1;"Total Modification Note";17,00;537,20 €
2063;0;0;"";0,00;0,00 €
2064;1;1;"F. HALLES E+P";0,00;0,00 €
2065;2;1;"Total Net";87,00;1537,92 €
2066;2;1;"Total Brut";87,00;1548,60 €
2067;2;1;" dont Ventes";81,00;1537,92 €
2068;2;1;" dont Remises";6,00;10,68 €
2069;2;1;"Total Erreur de saisie";1,00;17,80 €
2070;2;1;"Total Avoir Ticket";1,00;17,80 €
2071;2;1;"Total Modification Note";35,00;623,00 €
2072;0;0;"";0,00;0,00 €
2073;1;1;"F. HALLES P+D";0,00;0,00 €
2074;2;1;"Total Net";136,00;2413,68 €
2075;2;1;"Total Brut";136,00;2420,80 €
2076;2;1;" dont Ventes";132,00;2413,68 €
2077;2;1;" dont Remises";4,00;7,12 €
2078;2;1;"Total Annulations";1,00;17,80 €
2079;2;1;"Total Avoir Ticket";7,00;124,60 €
2080;2;1;"Total Modification Note";69,00;1228,20 €
2081;0;0;"";0,00;0,00 €
2082;1;1;"M. LIBRE SANS ALC";0,00;0,00 €
2083;2;1;"Total Net";14,00;249,20 €
2084;2;1;" dont Ventes";14,00;249,20 €
2085;2;1;"Total Avoir Ticket";14,00;249,20 €
2086;0;0;"";0,00;0,00 €
2087;4;0;"Net MENUS";420,00;7360,69 €
2088;4;0;"Brut MENUS";784,00;9795,90 €
2089;4;0;" dont Ventes";403,00;7360,69 €
2090;4;0;" dont Remises";17,00;32,81 €
2091;4;0;" dont Offert Client";1,00;6,60 €
2092;4;0;" dont Offert Menu Enfant";363,00;2395,80 €
2093;4;0;"Annulations";2,00;24,40 €
2094;4;0;"Erreur de saisie";1,00;17,80 €
2095;4;0;"Avoir Ticket";26,00;423,30 €
2096;4;0;"Modification Note";393,00;4762,70 €
2097;0;0;"";0,00;0,00 €
2098;1;0;"PLATS TERROIRS";0,00;0,00 €
2099;1;1;"ANDOUILLETTE";0,00;0,00 €
2100;2;1;"Total Net";32,00;500,83 €
2101;2;1;"Total Brut";32,00;502,40 €
2102;2;1;" dont Ventes";31,00;500,83 €
2103;2;1;" dont Remises";1,00;1,57 €
2104;2;1;"Total Modification Note";8,00;125,60 €
2105;0;0;"";0,00;0,00 €
2106;1;1;"DOUBLE FILET BAR";0,00;0,00 €
2107;2;1;"Total Net";18,00;340,94 €
2108;2;1;"Total Brut";18,00;343,80 €
2109;2;1;" dont Ventes";17,00;340,94 €
2110;2;1;" dont Remises";1,00;2,86 €
2111;2;1;"Total Avoir Ticket";2,00;38,20 €
2112;2;1;"Total Modification Note";3,00;57,30 €
2113;0;0;"";0,00;0,00 €
2114;1;1;"ENFANT POULET CROUSTILLANT";0,00;0,00 €
2115;2;1;"Total Net";155,00;0,00 €
2116;2;1;"Total Brut";156,00;0,00 €
2117;2;1;" dont Menus";155,00;0,00 €
2118;2;1;" dont Offert Menu Enfant";1,00;0,00 €
2119;2;1;"Total Erreur de saisie";1,00;0,00 €
2120;2;1;"Total Avoir Ticket";2,00;0,00 €
2121;2;1;"Total Modification Note";80,00;0,00 €
2122;0;0;"";0,00;0,00 €
2123;1;1;"JAMBON GRILLE";0,00;0,00 €
2124;2;1;"Total Net";43,00;511,00 €
2125;2;1;" dont Ventes";35,00;511,00 €
2126;2;1;" dont Menus";8,00;0,00 €
2127;2;1;"Total Avoir Ticket";1,00;14,60 €
2128;2;1;"Total Modification Note";9,00;73,00 €
2129;0;0;"";0,00;0,00 €
2130;1;1;"POULET CROUSTILLANT";0,00;0,00 €
2131;2;1;"Total Net";9,00;0,00 €
2132;2;1;" dont Menus";9,00;0,00 €
2133;2;1;"Total Modification Note";2,00;0,00 €
2134;0;0;"";0,00;0,00 €
2135;1;1;"POULET OLIVES CITRONS";0,00;0,00 €
2136;2;1;"Total Net";57,00;907,56 €
2137;2;1;"Total Brut";57,00;909,15 €
2138;2;1;" dont Ventes";56,00;907,56 €
2139;2;1;" dont Remises";1,00;1,59 €
2140;2;1;"Total Modification Note";8,00;127,60 €
2141;0;0;"";0,00;0,00 €
2142;1;1;"SUPP TATAKI BOEUF";0,00;0,00 €
2143;2;1;"Total Net";2,00;7,00 €
2144;2;1;" dont Ventes";2,00;7,00 €
2145;2;1;"Total Modification Note";1,00;3,50 €
2146;0;0;"";0,00;0,00 €
2147;1;1;"SUPP TATAKI THON";0,00;0,00 €
2148;2;1;"Total Net";8,00;28,00 €
2149;2;1;" dont Ventes";8,00;28,00 €
2150;0;0;"";0,00;0,00 €
2151;1;1;"TATAKI DE THON";0,00;0,00 €
2152;2;1;"Total Net";24,00;429,60 €
2153;2;1;"Total Brut";25,00;447,50 €
2154;2;1;" dont Ventes";24,00;429,60 €
2155;2;1;" dont Offert Client";1,00;17,90 €
2156;2;1;"Total Perte";1,00;17,90 €
2157;2;1;"Total Erreur de saisie";1,00;17,90 €
2158;2;1;"Total Modification Note";4,00;71,60 €
2159;0;0;"";0,00;0,00 €
2160;4;0;"Net PLATS TERROIRS";348,00;2724,93 €
2161;4;0;"Brut PLATS TERROIRS";350,00;2748,85 €
2162;4;0;" dont Ventes";173,00;2724,93 €
2163;4;0;" dont Menus";172,00;0,00 €
2164;4;0;" dont Remises";3,00;6,02 €
2165;4;0;" dont Offert Client";1,00;17,90 €
2166;4;0;" dont Offert Menu Enfant";1,00;0,00 €
2167;4;0;"Perte";1,00;17,90 €
2168;4;0;"Erreur de saisie";2,00;17,90 €
2169;4;0;"Avoir Ticket";5,00;52,80 €
2170;4;0;"Modification Note";115,00;458,60 €
2171;0;0;"";0,00;0,00 €
2172;1;0;"PLATS VAE";0,00;0,00 €
2173;1;1;"CLASSIC BURGER VAE";0,00;0,00 €
2174;2;1;"Total Net";5,00;59,29 €
2175;2;1;"Total Brut";5,00;60,50 €
2176;2;1;" dont Ventes";4,00;59,29 €
2177;2;1;" dont Remises";1,00;1,21 €
2178;0;0;"";0,00;0,00 €
2179;1;1;"EMINCE FRITES";0,00;0,00 €
2180;2;1;"Total Erreur de saisie";1,00;0,00 €
2181;0;0;"";0,00;0,00 €
2182;1;1;"MAQUIGNON FRITES";0,00;0,00 €
2183;2;1;"Total Net";3,00;0,00 €
2184;2;1;" dont Menus";3,00;0,00 €
2185;2;1;"Total Erreur de saisie";1,00;0,00 €
2186;2;1;"Total Modification Note";2,00;0,00 €
2187;0;0;"";0,00;0,00 €
2188;1;1;"MAQUIGNON VAE";0,00;0,00 €
2189;2;1;"Total Net";1,00;12,40 €
2190;2;1;" dont Ventes";1,00;12,40 €
2191;0;0;"";0,00;0,00 €
2192;1;1;"RUSTIQUE MAQUI. VAE";0,00;0,00 €
2193;2;1;"Total Net";1,00;14,40 €
2194;2;1;" dont Ventes";1,00;14,40 €
2195;0;0;"";0,00;0,00 €
2196;1;1;"SALADE VERTE VAE";0,00;0,00 €
2197;2;1;"Total Erreur de saisie";1,00;2,50 €
2198;0;0;"";0,00;0,00 €
2199;4;0;"Net PLATS VAE";10,00;86,09 €
2200;4;0;"Brut PLATS VAE";10,00;87,30 €
2201;4;0;" dont Ventes";6,00;86,09 €
2202;4;0;" dont Menus";3,00;0,00 €
2203;4;0;" dont Remises";1,00;1,21 €
2204;4;0;"Erreur de saisie";3,00;2,50 €
2205;4;0;"Modification Note";2,00;0,00 €
2206;0;0;"";0,00;0,00 €
2207;1;0;"SALADES ENTREES";0,00;0,00 €
2208;1;1;"AVOCADO TOAST";0,00;0,00 €
2209;2;1;"Total Net";20,00;0,00 €
2210;2;1;" dont Menus";20,00;0,00 €
2211;2;1;"Total Avoir Ticket";1,00;0,00 €
2212;2;1;"Total Modification Note";9,00;0,00 €
2213;0;0;"";0,00;0,00 €
2214;1;1;"PETITE CHEVRE LARD";0,00;0,00 €
2215;2;1;"Total Net";27,00;227,30 €
2216;2;1;"Total Brut";27,00;228,15 €
2217;2;1;" dont Ventes";26,00;227,30 €
2218;2;1;" dont Remises";1,00;0,85 €
2219;2;1;"Total Modification Note";8,00;67,60 €
2220;0;0;"";0,00;0,00 €
2221;1;1;"PETITE ST MARCELLIN MIEL";0,00;0,00 €
2222;2;1;"Total Net";73,00;0,00 €
2223;2;1;" dont Menus";73,00;0,00 €
2224;2;1;"Total Modification Note";29,00;0,00 €
2225;0;0;"";0,00;0,00 €
2226;4;0;"Net SALADES ENTREES";120,00;227,30 €
2227;4;0;"Brut SALADES ENTREES";120,00;228,15 €
2228;4;0;" dont Ventes";26,00;227,30 €
2229;4;0;" dont Menus";93,00;0,00 €
2230;4;0;" dont Remises";1,00;0,85 €
2231;4;0;"Avoir Ticket";1,00;0,00 €
2232;4;0;"Modification Note";46,00;67,60 €
2233;0;0;"";0,00;0,00 €
2234;1;0;"SALADES PLATS";0,00;0,00 €
2235;1;1;"GRANDE BUDDHA BOWL";0,00;0,00 €
2236;2;1;"Total Net";35,00;595,00 €
2237;2;1;" dont Ventes";35,00;595,00 €
2238;2;1;"Total Modification Note";8,00;136,00 €
2239;0;0;"";0,00;0,00 €
2240;1;1;"GRANDE BURRATA";0,00;0,00 €
2241;2;1;"Total Net";40,00;756,00 €
2242;2;1;" dont Ventes";40,00;756,00 €
2243;2;1;"Total Perte";1,00;18,90 €
2244;2;1;"Total Modification Note";8,00;151,20 €
2245;0;0;"";0,00;0,00 €
2246;1;1;"GRANDE CAESAR";0,00;0,00 €
2247;2;1;"Total Net";85,00;920,61 €
2248;2;1;"Total Brut";85,00;922,20 €
2249;2;1;" dont Ventes";57,00;920,61 €
2250;2;1;" dont Menus";27,00;0,00 €
2251;2;1;" dont Remises";1,00;1,59 €
2252;2;1;"Total Annulations";1,00;0,00 €
2253;2;1;"Total Avoir Ticket";4,00;63,60 €
2254;2;1;"Total Modification Note";29,00;254,40 €
2255;0;0;"";0,00;0,00 €
2256;1;1;"GRANDE CHEVRE LARD";0,00;0,00 €
2257;2;1;"Total Net";43,00;683,70 €
2258;2;1;" dont Ventes";43,00;683,70 €
2259;2;1;"Total Modification Note";17,00;270,30 €
